id_1,id_2,Weight
7882,34865,14
7882,13719,9
7882,36289,15
7882,24602,1
7882,37371,6
7882,15038,23
7882,5882,21
7882,30648,2
7882,11051,14
7882,14099,17
7882,17561,17
7882,10488,1
7882,13396,6
7882,31441,6
7882,94,19
7882,31126,10
7882,26879,3
7882,16282,14
7882,28961,22
7882,12461,13
7882,9330,12
7882,14712,13
7882,24049,7
7882,30809,3
7882,9086,12
7882,18945,12
7882,10595,2
7882,25974,20
7882,12984,25
7882,35608,18
7882,27048,8
7882,32415,21
7882,16716,11
7882,19738,24
7882,5300,9
7882,36720,25
7882,14873,24
7882,12280,13
7882,12281,1
7882,36404,1
7882,11279,20
7882,27363,17
7882,3712,23
7882,32718,19
7882,11983,25
7882,9761,18
7882,26003,9
7882,16599,17
7883,19156,5
7883,11249,19
7883,14970,3
7883,11936,24
7883,14083,6
7883,33450,21
7883,21453,16
7884,10444,3
7884,31890,2
7884,34095,13
7884,33594,25
7884,10080,17
7884,15222,8
7884,22311,18
7884,18379,18
7884,36652,6
2966,8931,2
2966,37270,17
2966,20224,20
2966,36652,16
7885,32481,18
7885,28885,5
7885,35303,12
7885,19222,14
7885,32322,25
7885,27043,14
7885,14666,22
7885,17593,9
7885,37288,2
7885,37410,22
7885,26104,10
7885,13638,18
7885,19567,6
7886,26131,20
7886,11948,5
7886,31890,8
7887,30776,19
7887,36652,19
7887,26684,7
7887,8101,20
7887,37471,14
7887,26877,24
7888,12670,15
7888,22832,23
7888,27336,5
7889,25791,25
7889,21687,4
7889,34308,24
7889,25255,14
7889,30235,23
7889,31890,20
7889,15994,22
7890,31234,24
7890,23783,22
7890,17822,16
7890,37289,22
7890,29975,9
7890,9352,14
7891,17883,17
7891,25575,21
7891,35773,19
7891,19222,17
7891,31170,18
7891,30293,11
7891,14666,22
7891,9402,8
7891,27302,12
7891,34103,16
7891,15863,5
7891,19351,25
7891,31890,17
7891,33585,22
7891,26699,22
7891,12881,24
37001,15181,22
37001,37436,18
37001,37471,2
37001,24377,10
37001,31659,17
37001,28756,15
37001,33856,19
37001,24718,8
7892,31325,3
7892,16726,13
7892,10658,19
7892,13249,19
34956,33167,16
34956,36236,14
34956,18521,4
34956,9082,23
34956,3724,10
7893,10681,13
7893,5921,11
28729,10810,24
28729,13703,14
28729,18464,3
28729,30800,4
7894,35773,7
7895,18163,6
7895,21018,18
7896,15921,23
7896,9245,4
7896,9008,20
7896,35773,11
7896,31890,13
7897,13954,8
7897,24402,19
7897,14854,13
7897,10403,19
7897,22666,17
7897,30912,22
7897,29671,10
7897,37690,18
7897,10568,23
7897,18751,16
7897,36468,14
7897,34813,13
7897,2328,10
7897,10415,13
7897,16469,2
7897,31890,24
7897,27072,19
7897,35313,15
7897,33988,14
7897,3712,4
7897,19732,8
7897,18163,8
7897,7859,12
7897,13656,18
7897,9008,12
7898,21018,7
7898,30031,9
7898,31890,4
19660,11637,7
19660,26110,6
25845,23589,7
25845,7847,21
25845,31890,3
25845,36652,6
7902,9769,13
7902,22381,7
7902,12209,25
7902,35448,2
7902,817,1
7902,10087,23
7902,36667,22
7902,22427,11
7902,19754,25
7902,23112,15
7902,29149,2
7903,17540,16
7903,25311,12
7903,21526,2
7904,20434,22
7904,13638,22
7904,25477,2
7904,25005,13
7904,37529,16
7904,31890,3
7904,17309,13
7904,35117,11
7906,26110,24
7907,20691,16
7907,36549,9
7907,15038,6
7907,32254,12
7907,34536,7
7908,14242,13
7908,34050,3
7908,12569,6
7908,14986,23
7908,27701,21
7909,17593,25
7909,34606,17
7909,14003,22
7909,36920,10
7909,15241,20
7909,35478,23
7909,27106,19
7909,30422,3
7909,30373,1
7909,35008,1
7909,11938,22
19663,22442,22
19663,6250,25
19663,33293,25
19663,5506,9
19663,27962,14
19663,18163,11
19663,19138,15
19663,1284,11
19663,16453,10
7912,16631,22
7912,10435,15
7912,13638,2
7912,11051,13
7912,12735,2
7912,12997,4
7912,1811,3
7912,36532,13
7912,29710,6
7912,13647,4
7912,31890,8
7912,35008,5
7912,13273,10
7912,10001,22
7913,13452,25
7913,37147,1
7913,23143,15
7913,15270,7
7913,35335,5
7913,10595,8
7913,26899,8
7913,15460,1
7913,11225,20
7913,33791,25
7913,31965,25
7913,34673,1
7913,33566,4
7913,10175,20
7913,5300,2
7913,20141,15
7913,12918,5
7913,23311,5
7913,31890,6
7913,10721,3
7913,22785,12
7913,34536,13
7913,32672,16
7913,9910,24
7913,18103,10
7913,16616,11
7913,9576,18
7913,33070,25
7913,18163,1
7914,33563,12
7914,14242,7
7914,30373,3
7914,19222,1
7914,20174,15
7914,19701,12
7914,31365,16
7914,18070,21
7914,35281,21
7914,32686,16
7914,23838,20
7915,22504,21
7915,15074,14
7915,16139,25
7915,19384,5
7915,23453,8
7915,25523,24
7915,9114,10
7915,1407,9
7915,31725,17
7915,31890,13
7915,4197,23
7915,33914,20
7915,34375,6
7917,13638,19
7917,31596,7
7918,15705,12
7918,21659,6
7918,34485,25
7918,11301,3
7918,31304,3
7918,23150,13
7918,37330,12
7918,9347,18
7918,23206,19
7918,12082,6
7918,7251,24
7918,16189,18
7918,32233,3
7919,13638,21
7919,18163,3
7919,35773,20
27007,23060,25
27007,37471,8
27007,36495,18
27007,14511,12
27007,15762,2
27007,15288,23
27007,15858,13
27007,9887,10
27007,12321,15
27007,17573,6
27007,12966,13
27007,18038,23
27007,34522,6
27007,12929,2
27007,18148,3
27007,31064,18
27007,20974,10
27007,25477,13
27007,17988,12
27007,29762,15
27007,21346,21
27007,33532,5
27007,35659,17
27007,8173,4
27007,32509,13
27007,14436,5
27007,19957,20
27007,17929,13
27007,19358,15
27007,28399,16
27007,9780,22
27007,36819,9
27007,19895,23
7921,30235,12
7921,15712,7
7921,11927,2
7922,20985,24
7922,11294,8
7922,18449,12
7922,5210,15
7922,15848,9
7922,30905,20
7922,19806,5
7922,22341,6
7922,25582,2
7922,13995,24
7922,14014,7
7923,25249,8
7923,13564,10
7923,22353,14
7923,26405,13
7923,22321,5
7923,28307,13
7923,34088,2
7923,12339,15
7923,31890,17
7923,20047,6
7923,15110,23
7923,19222,20
7923,3712,5
7923,12041,17
7923,23664,5
7923,15166,20
7923,34866,18
7923,28005,14
7923,25851,2
7924,17705,8
7924,13638,16
7924,6581,23
7924,17795,6
7924,31890,22
7924,22642,15
7925,17603,3
7925,33410,24
7925,25249,5
7925,35773,14
7925,19222,15
7925,17571,9
7925,3712,19
7925,9043,16
7925,33032,24
7925,27051,14
7925,31890,6
7925,35008,16
7925,11101,20
32381,33702,20
32381,12539,6
32381,21766,20
32381,31890,24
32381,24541,17
7927,34339,18
7927,13801,6
7928,34114,24
7928,3591,20
7928,25249,10
7928,37690,9
7928,34170,17
7928,11051,14
7928,16119,16
7928,18410,13
7928,16726,3
7928,22832,9
7928,24010,15
7928,13638,15
7928,30809,9
7928,27302,19
7928,9051,17
7928,35008,12
7928,35773,14
7928,23838,16
7928,13656,5
7929,36148,14
7929,10830,23
7929,15110,25
7929,20236,7
7929,19222,22
7929,27302,24
7929,11051,20
7929,28714,9
7929,9051,25
7929,35773,14
7929,29645,16
7929,15750,12
7929,35008,19
7929,9008,20
7930,9719,3
7932,33643,2
7932,5506,7
7932,19222,23
7932,26365,23
7932,31104,17
7932,9705,15
7932,21148,13
7932,30361,23
7932,36628,2
7932,31856,11
7933,20528,15
7933,32305,17
7933,36620,22
7933,32066,8
7934,14148,12
7934,35773,18
7935,26220,22
7935,14910,11
7935,20193,17
7936,8994,18
7936,13728,18
7936,13995,8
7936,22756,20
7937,22473,22
7937,29897,17
7938,35570,15
7938,32585,9
7938,22402,9
7938,12894,7
7938,13668,4
7938,7617,6
7938,26409,21
7938,10592,1
7938,15030,15
7938,19253,14
7938,15774,22
7938,19222,23
7938,36652,21
7938,11051,24
7938,11283,15
7938,14670,10
7938,13944,2
7938,13294,5
7938,25115,8
7938,15156,13
7938,20972,25
7940,22606,14
7940,11336,16
7940,15863,17
7940,13656,22
7940,36628,23
7941,107,22
7941,14658,11
7941,9065,13
7941,17700,23
7941,32393,8
7941,25722,3
7941,32659,12
7941,18405,10
7941,33671,5
7941,24484,17
7941,32861,25
7941,19253,11
7941,2888,16
7941,30442,4
7941,35799,17
7941,26888,3
7941,18730,14
7941,23937,16
32044,36652,25
32044,25320,19
32044,10281,18
32044,10595,25
32044,35522,10
32044,34891,10
32044,23718,25
32044,31890,18
32044,13788,9
32044,25166,25
32044,12393,7
32044,20361,17
32044,31518,13
32044,29784,1
32044,20088,17
32044,22341,20
32044,11573,24
32044,29082,13
32044,16132,2
32044,17330,17
32044,31835,13
32044,11279,23
32044,15274,21
7942,12088,6
7942,35944,23
7942,4210,8
7942,23903,6
7942,35331,4
7942,23589,18
7942,19384,21
7942,1951,1
7942,22353,3
7942,34935,16
7942,10208,5
7942,27302,20
7942,9633,12
7942,25062,1
7942,16754,2
7942,14768,23
7942,23535,21
7942,23458,3
7942,30199,24
7942,23664,8
7942,33768,16
7942,9051,18
7942,34606,6
7942,22441,25
7942,14708,18
7942,27696,8
7942,20966,21
7942,35773,6
7942,27106,22
7942,25907,23
7942,23838,10
7942,36668,14
7943,33671,10
7943,21737,9
7943,28641,6
7943,34114,16
7943,10737,5
7943,26868,19
7943,16366,13
7943,20922,18
7943,22881,23
7944,22130,9
7944,27911,8
7944,14176,22
7944,10424,4
7944,20363,2
7944,22642,2
7944,10033,1
7944,17316,20
7944,11279,1
7944,21766,11
7944,34468,4
7944,29055,22
7944,22235,17
7944,31890,11
7944,35008,8
7944,6772,7
7944,10001,22
7945,31835,9
7945,26827,7
7946,14379,4
7946,13656,23
7946,27445,16
7946,35331,16
7947,9025,11
7947,29398,2
7947,29052,13
7947,32753,4
7947,24661,15
7947,18976,16
7947,37164,4
7947,14600,15
7947,10252,1
7947,11991,2
7947,29218,24
7947,22170,2
7947,23536,3
7947,30334,9
7947,31890,1
7947,19222,18
7947,17377,14
7947,36623,20
7947,11948,14
7947,33671,13
7947,13901,5
7947,21026,24
7947,33995,4
7947,25698,10
7947,13189,16
7947,29188,8
7947,32106,4
7947,18037,2
7947,25477,11
7948,16631,8
7948,13294,10
7948,15191,17
7948,35773,8
7948,30494,12
7948,9051,15
7949,13857,9
7950,31890,14
7950,35008,17
7951,22102,8
7951,36592,2
7951,36105,14
7951,22321,10
7951,20676,3
7951,27302,7
7951,14525,22
7951,10994,13
7951,12235,6
7951,33716,19
7951,29558,17
7951,10785,3
7951,30720,8
7951,31890,12
7951,36628,16
7951,25066,25
7951,11737,21
7951,13638,13
7951,33643,17
7951,31281,24
7951,22491,19
7951,35712,12
7951,17876,4
7951,36772,21
7951,23100,23
7951,13632,14
7951,11244,5
7951,22333,12
7951,30795,9
7951,36959,19
7951,20904,4
7951,17057,18
7951,36578,9
7951,22196,7
7951,20009,16
7951,17099,20
7951,34947,4
7951,10001,6
7951,33422,18
7951,32821,1
7951,35509,19
7951,31170,2
7951,21358,16
7951,16752,8
7951,34646,18
7951,34298,10
7951,29697,11
7951,35773,14
7951,17317,14
7951,14648,23
7951,16376,12
7951,19416,14
7952,24830,17
7952,16263,11
7952,12209,2
7952,15110,4
7952,23890,25
7952,19222,1
7952,22832,20
7952,9051,22
7952,20854,2
7952,13838,1
7952,11230,11
7952,18163,14
7952,30383,6
32388,15110,10
32388,17530,21
32388,21049,2
32388,35773,12
32388,17598,1
32388,27302,13
32388,36628,14
34237,34026,22
7955,10126,5
7955,18029,20
7955,16037,16
7955,17792,25
7956,23060,22
7956,18536,10
7956,9340,9
7956,13998,5
7956,16680,22
7956,25834,7
7956,36163,24
7956,11917,20
7956,29009,2
7956,12631,9
7956,17836,25
7956,25627,9
7956,14083,4
7956,25319,19
7956,34536,12
7956,17795,17
7956,25374,1
7956,30399,7
7956,12542,6
7956,13114,24
7956,27183,3
7956,33070,21
7957,23358,8
7957,8736,21
7957,15080,17
7957,12341,8
7957,21089,23
7957,32598,7
7957,34628,2
7957,20028,9
7957,32150,17
7957,27610,23
7959,15916,4
7959,12462,19
7962,24341,14
7962,31890,6
34960,10080,23
34960,23664,2
34960,30956,11
34960,35773,13
34960,15191,6
34960,36790,14
7963,9304,5
34574,31890,2
34574,22353,8
34574,10034,18
34574,11081,13
7966,19662,13
7966,28957,2
7966,31890,23
7966,27946,15
7967,35638,13
7967,10001,14
7968,16119,7
7968,34581,7
7968,12473,13
7968,26919,25
7969,28032,24
7969,5235,24
7969,8855,17
7969,16975,19
7969,27065,23
7969,9869,13
7970,28721,20
7970,32710,7
7970,26321,3
7970,29011,1
7970,24982,20
7970,31407,7
7970,23881,18
7970,29492,4
7970,17064,12
7970,13840,8
7970,11457,6
7970,15328,15
7971,18263,3
7971,12903,22
7971,27450,11
7971,30379,25
7971,31890,13
7971,9051,6
7971,21589,4
7971,86,12
7971,13137,21
7971,12854,25
7971,28333,15
7971,13007,17
7971,23430,14
7971,32304,20
7971,35008,17
7971,32369,15
7972,11120,12
7972,37676,9
7972,13662,24
7972,34330,9
7972,31367,1
7972,9675,11
7972,29509,22
7972,27771,4
7972,13155,22
7972,35023,7
7973,25218,12
7973,29115,2
7973,29391,17
7975,33138,22
7975,18163,8
7975,31890,9
7975,22642,21
7975,18825,4
7976,32581,15
7976,10241,9
7976,36743,17
7976,20866,12
7976,29481,10
7976,24684,9
7976,31659,20
7976,36503,10
7976,28908,15
7976,33952,6
7976,10859,22
7976,35767,21
7976,37099,12
7976,22330,2
7976,8829,3
7976,15770,8
7976,14914,9
7976,22624,25
7976,29612,16
7976,20012,8
7976,11834,11
7976,16912,14
7976,23527,22
7976,16073,2
7976,29698,18
7976,13366,25
7976,16321,1
7976,21463,15
7976,17810,10
7976,28596,12
7976,19529,12
7976,15757,19
7976,28532,8
7976,24711,2
7976,28901,25
7976,35171,8
7976,13198,24
7976,21038,2
7976,22359,13
7976,11148,2
7976,24445,1
7976,27723,14
7976,30762,3
7976,15261,5
7976,17429,10
7976,20084,18
7976,27446,13
7976,13797,7
7976,18142,18
7976,17456,21
7976,25342,4
7976,25255,20
7976,8877,16
7976,13687,14
7976,22950,25
7976,11433,10
7976,23369,7
7976,14522,3
7976,26406,17
7976,12092,23
7976,19005,17
7976,34243,6
7976,8031,16
7976,33764,2
7976,15473,15
7976,23881,24
7976,30274,20
7976,26335,13
7976,26860,11
7976,10338,4
7976,36628,23
7976,30500,7
7976,18172,19
7976,24775,1
7976,16400,11
7976,29278,17
7976,8277,15
7976,20011,22
7976,6264,11
7976,23618,20
7976,15627,2
7976,30814,10
7976,24456,17
7976,28961,1
7976,13257,20
7976,16703,3
7976,24207,23
7976,32710,21
7976,15014,8
7976,29584,6
7976,29790,3
7976,32714,19
7976,36230,14
7976,37608,13
7976,19874,16
7976,16718,9
7976,16994,25
7976,25392,5
7976,11573,9
7976,33045,24
7976,13574,5
7976,15029,11
7976,28671,14
7976,29912,7
7976,19887,6
7976,15591,2
7976,5737,10
7976,35097,11
7976,9777,7
7976,22247,9
7976,24537,20
7976,10692,1
7976,28591,9
7976,9227,24
7976,23058,17
7976,2662,21
7976,26415,18
7976,21577,21
7976,20442,18
7976,11290,25
7976,10840,14
7976,20163,21
7976,9503,8
7976,15901,3
7976,19633,2
7976,9524,7
7976,19911,6
7976,22170,17
7976,22877,9
7976,20173,23
7976,10717,15
7976,9531,21
7976,33029,8
7976,10827,18
7976,13587,22
7976,26644,22
7976,26645,3
7976,31525,8
7976,24697,19
7976,18526,6
7976,29958,14
7976,16485,7
7976,15646,2
7976,10841,1
7976,22059,11
7976,22782,9
7976,7000,18
7976,25752,3
7976,31248,3
7976,11898,5
7976,23197,25
7976,27848,2
7976,13672,10
7976,29052,17
7976,9315,17
7976,13054,8
7976,23411,24
7976,28755,14
7976,28158,3
7976,17132,10
7976,9006,14
7976,25477,15
7976,23043,1
7976,37438,23
7976,15883,17
7976,13638,9
7976,19111,10
7976,17675,3
7976,28761,18
7976,10293,3
7976,27314,16
7976,30002,11
7976,9297,21
7976,22953,15
7976,34690,19
7976,36514,20
7976,27851,17
7976,29886,25
7976,21928,24
7976,17294,6
7976,33643,17
7976,11651,14
7976,10856,24
7976,25706,19
7976,31487,19
7976,26989,1
7976,31980,12
7976,37269,4
7976,1951,25
7976,13665,17
7976,14828,19
7976,28697,24
7976,25725,8
7976,15762,11
7976,28285,9
7976,17531,11
7976,20239,1
7976,9042,16
7976,9803,21
7976,28202,13
7976,24035,12
7976,26417,19
7976,34096,2
7976,16545,2
7976,29564,3
7976,8205,6
7976,3420,18
7976,22019,12
7976,14973,19
7976,30046,5
7976,5144,24
7976,33578,9
7976,35765,24
7976,9532,1
7976,14272,6
7976,16557,5
7976,28300,25
7976,35280,10
7976,22619,14
7976,37369,14
7976,11279,17
7976,25221,6
7976,26338,1
7976,21028,23
7976,32331,8
7976,14745,6
7976,30384,5
7976,32736,21
7976,14940,2
7976,19175,25
7976,34964,15
7976,28296,11
7976,20974,9
7976,21143,25
7976,25350,4
7976,15905,12
7976,11965,23
7976,34507,11
7976,32261,10
7976,15750,16
7976,33547,22
7976,22899,3
7976,13504,10
25857,34114,15
25857,11944,9
25857,30002,9
25857,11543,6
25857,13999,22
25857,16519,20
25857,28755,21
25857,23764,13
25857,20347,12
25857,11733,18
25857,24711,8
25857,20173,5
25857,23755,17
7979,11497,24
7979,29854,20
7979,30956,14
7979,17884,17
7979,31102,19
7979,36665,18
7979,32251,6
7979,30606,8
7979,14918,24
7979,36578,12
7979,16475,7
7979,32415,17
7979,15191,4
7979,33128,25
7979,9598,1
7979,29358,23
7979,17267,21
7979,30199,20
7979,35773,17
7979,13365,14
7979,17875,10
7979,17420,10
7979,16057,22
7979,29887,25
7979,15405,21
7979,13448,2
7979,12085,20
7979,35008,3
7979,36790,19
11599,23589,2
11599,20581,8
11599,22881,24
11599,19222,18
11599,6271,14
11599,13638,11
11599,36628,13
11599,27227,25
11599,26958,12
7981,28018,14
7981,11438,4
7982,22428,13
7982,16179,24
7983,31890,17
7983,29132,3
19676,8142,5
24691,10488,24
24691,18638,19
36393,31890,16
7985,14435,16
7985,27074,25
7985,25102,11
7986,29645,3
7986,22832,12
7986,31318,13
7987,25748,10
7987,35456,1
7987,9553,23
7987,21741,10
7988,29052,5
7988,21476,14
7988,28957,11
7988,26666,25
7989,31890,22
7989,36652,9
7990,19253,25
7990,2159,12
7990,23690,13
7990,31890,4
7990,35523,8
7990,32753,5
7990,36042,1
7990,36652,2
7990,27044,3
7990,23576,13
7991,31890,14
7991,37107,9
7991,3514,19
7991,9553,20
7991,7485,19
7991,20359,17
7991,11127,23
7991,29964,6
7991,25724,3
7991,25812,11
7991,36487,11
7991,36156,4
7991,33350,15
7991,20318,15
7991,8340,10
7992,31725,24
7992,33927,24
7992,19970,22
7992,19006,22
7992,35134,10
7992,24552,11
7992,35178,10
7992,14242,17
7992,27231,21
7992,19736,17
7992,36628,2
7992,26863,5
7992,35872,17
7992,17493,4
7992,10182,12
7992,36451,6
7992,10737,9
7992,22779,18
7992,16865,6
7992,8993,24
7992,17059,9
7992,32395,12
7992,22782,5
7992,15151,8
7992,33469,18
7992,17954,20
7992,21333,2
7992,19530,18
7992,15093,13
7992,14644,8
7992,28822,1
7992,9004,18
7992,35494,23
7992,29768,11
7992,11992,15
7992,8654,15
7992,35580,17
7992,17726,8
7992,17600,15
7992,36400,19
7992,36559,3
7992,11857,14
7992,29074,14
7992,29835,18
7992,22389,19
7992,17832,4
7992,33383,16
7992,24455,20
7992,12233,16
7992,31149,22
7992,36067,23
7992,21173,11
7993,10701,12
7993,34402,10
7993,16524,4
7993,27596,19
7993,36830,7
7993,8754,9
7993,25125,5
7993,16580,15
7993,19768,16
7993,25477,16
7993,36030,20
7993,9039,8
7993,31890,6
7993,25732,21
7993,26785,23
7993,4780,2
7993,15992,8
7993,32925,14
7993,20963,19
7993,32303,20
7993,26959,21
7993,14307,10
7993,35159,21
7993,9824,3
7993,21121,19
7993,30373,10
7993,23249,17
7993,18070,22
7993,37331,20
7993,10598,5
7993,21483,13
7993,13504,12
7993,9079,1
7993,1594,15
7993,23862,13
7993,18411,9
7993,37020,15
7993,14514,12
7993,20922,15
7993,8327,19
7993,16514,2
7993,14370,9
7993,10521,9
7993,30773,10
7993,13373,5
7993,24958,20
7993,14228,6
7993,36435,25
7995,31725,3
7995,25630,6
7995,13598,17
7995,16631,13
7995,15445,21
7995,23193,2
7995,24654,18
7995,22359,24
7995,36113,25
7995,13638,7
7995,9291,25
7995,24481,25
7995,27389,19
7995,11039,3
7995,31890,8
7995,11273,4
7995,19899,13
7995,20685,9
7995,31695,6
7995,11488,18
7995,36499,18
7995,31438,25
7995,36875,25
7995,30519,18
7995,32066,19
7995,34479,10
7995,26343,4
7995,31341,25
7996,22674,21
7996,31890,14
7996,24508,13
7997,33671,10
7997,32979,23
7997,26652,2
7997,18212,25
7997,29115,10
7998,36921,20
7998,30782,24
7998,7598,12
7998,29982,2
7998,23714,11
7998,27123,10
7998,11279,20
7998,31890,12
7998,31518,12
7998,13474,2
7998,30199,5
7998,20978,20
7998,35773,24
7998,23837,4
7998,35008,16
7999,25575,10
7999,27223,1
7999,19732,5
7999,10080,12
7999,35351,6
7999,32684,13
7999,35253,22
7999,21876,17
7999,25477,12
8000,31838,17
8000,13719,17
8000,10636,10
8000,11463,10
8000,28442,2
8000,13773,21
8000,17757,8
8000,36549,3
8000,26441,5
8000,27048,8
8000,34287,24
8000,19253,6
8000,37170,12
8000,33594,12
8000,31890,24
8000,13354,10
8000,14846,19
8000,31034,25
8000,33640,16
8000,27363,16
8000,10347,21
8000,14890,6
8000,5210,12
8000,33217,9
8000,18638,3
8000,31126,21
8000,25164,9
8000,33833,11
8000,34559,2
8001,9780,18
8001,31890,13
8001,9051,4
8001,33736,19
8001,22321,9
32275,291,8
32275,22802,9
32275,22743,9
34475,34326,11
34475,19001,4
34475,24215,15
34475,31890,25
34475,36578,7
8002,23571,7
8002,26409,25
8002,13668,13
8002,11961,6
8002,14001,17
8003,25498,18
8003,13664,15
8003,21047,10
8003,34913,1
8003,22600,6
8003,15095,7
8003,29365,7
8003,23149,19
8003,19950,2
8003,27302,2
8003,19040,6
8003,15445,17
8003,32451,11
8003,12652,15
8003,8158,9
8003,28419,1
8003,31890,13
8003,11634,14
8003,4619,5
8003,12976,5
8003,20316,2
8003,30199,21
8003,32509,6
8003,18993,6
8003,36628,8
8003,21527,14
8003,2219,5
8003,37523,16
8003,34214,1
8003,14307,9
8004,18209,21
8004,31170,23
8004,25477,4
8004,9532,6
32215,9152,8
32215,23123,6
32215,29828,2
32215,35012,6
8005,20978,22
8005,22452,15
8005,18945,22
8005,17854,24
8005,11279,8
8005,31890,19
8005,34481,13
8005,8635,5
8005,14341,3
8005,9297,14
8005,23576,17
8005,26647,23
8005,14400,7
8005,13836,11
8005,16431,12
8005,23838,16
8005,32876,25
8005,23837,1
8006,35640,10
8006,27966,15
8007,11470,24
8008,12189,3
8008,37630,2
8008,35358,2
8008,35903,19
8008,33457,3
8008,26608,17
8008,21424,8
8008,35971,16
8008,16654,23
8008,20970,16
8008,31114,7
11757,18818,3
11757,31890,12
8010,16315,16
8010,10681,24
8011,26110,25
8011,19347,25
8011,20193,16
8011,17822,21
8011,1265,23
8011,28337,21
8011,14295,17
8012,21324,8
8013,14988,6
8014,36652,20
8014,29378,14
8014,35665,3
8014,31890,23
8014,8360,23
8015,20702,5
36301,28034,19
36301,25125,3
36301,4946,18
36301,36668,20
8016,25245,10
8016,12280,7
8016,37541,14
8016,22642,8
8016,32718,14
8016,11279,4
8016,12272,9
8016,23433,4
8016,31890,2
8016,5300,18
8016,24185,6
8016,36518,4
8016,34536,5
8016,19222,23
8016,15342,7
8016,23576,1
8016,12920,7
8016,31126,20
8016,16067,14
8016,17017,1
8016,35388,6
8016,33813,8
8016,31988,19
8016,13910,12
35872,5323,7
35872,36289,7
35872,37275,9
35872,10595,20
35872,29920,4
35872,16609,2
35872,11279,16
35872,30879,2
35872,31890,21
35872,17183,1
35872,33029,15
35872,35828,12
35872,14700,23
35872,11409,4
35872,21864,17
35872,10794,8
35872,12859,3
35872,24574,8
35872,2347,4
35872,30289,14
35872,30334,24
8017,10342,8
8017,13887,10
8018,14921,10
8018,28957,14
8018,22832,19
8018,13638,25
8018,27173,14
8018,36628,6
8018,11852,5
8019,10014,12
8019,31636,2
8019,25748,16
8019,14729,10
8019,25926,19
8019,31890,24
8019,36628,19
8020,20978,22
8020,11637,7
8020,9086,20
8020,31890,20
8020,23838,23
8020,18638,16
8021,31126,2
8021,35388,9
8021,15191,7
8021,27450,10
8021,31890,25
8021,22321,12
37492,33425,15
37492,12586,15
37492,27472,19
34628,25572,8
34628,35780,19
34628,31957,16
34628,12733,7
34628,22642,13
34628,33404,24
34628,23228,13
34628,11591,21
34628,20607,11
34628,34710,17
34628,32684,16
34628,36771,24
34628,22932,24
34628,13904,11
34628,8992,25
34628,14319,20
34628,36620,10
34628,17555,24
34628,21117,10
34628,12520,4
34628,36468,15
34628,10568,8
34628,19611,13
34628,24599,8
34628,18136,4
34628,28909,23
34628,32150,20
34628,15403,15
34628,14954,15
34628,14225,24
34628,23589,11
34628,34729,22
34628,14537,16
34628,18737,20
34628,30271,9
34628,28340,24
34628,3724,3
34628,8169,4
34628,15134,16
34628,28944,16
34628,11514,6
34628,28647,4
34628,29114,13
34628,12392,22
34628,34747,18
34628,1443,3
34628,10497,14
34628,23018,15
34628,28075,23
34628,32066,16
34628,20698,9
34628,24736,21
34628,18903,12
34628,14721,14
34628,29743,21
34628,10067,2
34628,12978,7
34628,28829,21
34628,9351,7
34628,26356,6
34628,11117,22
34628,17792,19
34628,14528,17
34628,21425,25
34628,18638,13
34628,17840,11
34628,37066,21
34628,25710,16
8023,20225,2
8023,11340,4
8023,23544,14
8023,11573,11
8023,31803,14
8023,36902,4
8023,36628,7
8024,14400,23
8024,13177,1
8024,11279,4
8024,17337,11
8024,31890,19
8024,16957,3
8024,27418,14
8025,15481,14
8025,19253,20
8025,27838,20
8027,25249,19
8028,27883,4
27656,31364,22
27656,36518,7
27656,11691,24
27656,15814,22
27656,22969,9
27656,31220,1
27656,24782,2
27656,26827,12
27656,30417,11
27656,17017,3
27656,33072,23
27656,33453,7
27656,18706,19
27656,31744,2
8031,19253,7
8031,13638,1
8031,36652,25
8031,13456,13
8031,35773,12
8031,10134,18
8031,36246,24
8031,32122,13
8031,26556,14
8031,12846,10
8031,33410,9
8031,35008,2
8031,16808,15
8033,14764,24
8033,36510,18
8034,26239,13
8034,23320,16
8034,16788,23
8034,4881,3
8034,36628,22
8034,9572,20
8034,9907,1
8035,24053,12
8035,18945,4
8036,29790,24
8036,15757,1
8036,30002,17
8036,12436,25
8036,27580,1
8036,22606,18
8036,28502,20
8036,24556,2
8036,32415,5
8036,25477,12
8036,16535,10
8036,32472,17
8036,33262,7
8037,24830,11
8037,24402,1
8037,35773,21
8037,17854,7
8037,33160,15
8037,26409,10
8037,11051,14
8037,15191,22
8037,16119,12
8037,9325,1
8037,33643,22
8037,11283,2
8037,19222,20
8037,30494,5
8037,21864,16
8037,18598,15
8037,24931,24
8037,19962,17
8037,20631,10
8037,31365,14
8037,22782,3
8037,23838,9
8037,35008,24
8037,18466,15
8037,16631,15
8037,25630,22
8037,14193,4
8037,13598,25
8037,36785,22
8037,27635,1
8037,18945,21
8037,36790,15
8037,14148,17
8037,13708,12
8037,37289,11
8037,3072,8
8037,12490,18
8037,18710,7
8037,18971,2
8037,22731,19
8037,29892,10
8037,10081,4
8037,23664,3
8037,26457,14
8037,23728,5
8037,20854,13
8037,28217,17
8037,13294,8
8037,31928,4
8037,19974,17
8037,26764,6
19684,33206,10
19684,22452,18
19684,8753,4
19684,32753,17
19684,23297,17
19684,33267,15
19684,10922,6
19684,15623,7
